user_idx,item_idx,weight,raw_playtime
262,94,0.77983705,132
262,112,0.84409418,198
262,135,0.85493574,212
262,140,0.81709033,167
262,154,0.90632917,293
262,171,0.88976880,264
262,175,0.79687793,147
262,184,0.87983784,248
262,197,0.87061004,234
262,199,0.77983705,132
262,200,0.89509464,273
262,206,0.80007799,150
262,218,0.74810342,108
262,223,0.89797834,278
262,236,0.88174761,251
262,239,0.80113057,151
262,256,0.91270860,305
262,288,0.85863578,217
262,290,0.83159709,183
262,307,0.85642608,214
262,311,1.00000000,528
262,312,0.76607079,121
262,315,0.80831025,158
262,364,0.83159709,183
262,371,0.89156391,267
263,1,0.64109135,78
263,3,0.23613893,4
263,15,0.40679800,15
263,84,0.30509850,7
263,117,0.28550659,6
263,156,0.26288939,5
263,159,0.68422615,105
263,216,0.43201211,18
263,218,1.00000000,911
263,306,0.94549173,628
263,307,0.78798734,214
263,325,0.73807272,152
263,684,0.68422615,105
264,0,0.85370421,163
264,20,0.61327057,38
264,41,1.00000000,392
264,83,0.94324894,279
264,84,0.89348982,207
264,112,0.97673195,341
264,132,0.94738242,286
264,135,0.88524198,197
264,140,0.86552541,175
264,154,0.89667844,211
264,166,0.83424263,145
264,171,0.81221709,127
264,175,0.90885816,227
264,182,0.85268037,162
264,186,0.38544668,9
265,0,0.57927547,35
265,41,0.78683645,129
265,53,0.78930444,131
265,57,0.90970439,277
265,84,0.98429349,440
265,87,0.85647247,199
265,112,1.00000000,485
265,140,0.93693215,328
265,154,0.96484097,390
265,184,0.87551208,224
265,196,0.82040134,159
265,256,0.80670292,146
266,16,0.32005453,6
266,21,0.29470052,5
266,141,0.45602289,15
266,153,0.50840073,21
266,159,0.70791322,73
266,186,1.00000000,436
266,189,0.85319783,178
266,190,0.39439500,10
266,218,0.78042504,114
266,324,0.54806597,27
266,325,0.70110637,70
267,0,0.64337444,56
267,1,0.11030114,1
267,10,0.94939837,389
267,14,1.00000000,535
267,21,0.66670358,65
267,53,0.72297864,93
267,132,0.73906616,103
267,168,0.73440834,100
267,184,0.45085182,16
267,218,0.70696315,84
268,0,0.58385114,35
268,12,0.11293223,1
268,14,0.17899334,2
268,16,0.64686681,52
268,20,0.22586445,3
268,41,0.77165348,113
268,43,0.86485887,201
268,53,0.65290182,54
268,57,0.76434612,108
268,146,0.80628543,140
268,159,0.74534285,96
268,186,0.11293223,1
268,190,0.93776445,315
268,218,0.75979904,105
268,256,0.87950517,220
268,307,0.76730851,110
268,324,0.54862261,28
268,325,1.00000000,462
269,1,0.48190525,32
269,14,0.61551264,86
269,41,0.61067618,83
269,43,0.82577206,399
269,120,1.00000000,1415
269,218,0.36372740,13
269,324,0.61551264,86
269,325,0.09553283,1
270,0,0.58845119,53
270,1,0.49674033,28
270,13,0.56797017,46
270,15,0.84481922,306
270,16,0.58288377,51
270,21,0.68933133,106
270,41,0.70501182,118
270,55,0.26431868,5
270,127,0.55137752,41
270,132,0.30675727,7
270,153,0.37837893,12
270,159,1.00000000,878
270,163,0.90024373,446
270,306,0.56479759,45
270,324,0.71460994,126
270,325,0.68227166,101
270,684,0.68794617,105
271,0,0.84426087,156
271,53,0.80620218,124
271,56,0.77549187,103
271,57,0.86522240,177
271,84,0.90582484,226
271,87,0.70698510,68
271,112,0.80620218,124
271,132,0.91231708,235
271,135,1.00000000,398
271,140,0.91089602,233
271,154,0.80350899,122
271,166,0.84212016,154
271,175,0.92459007,253
271,196,0.91719767,242
271,206,0.89675616,214
271,208,0.81016222,127
271,216,0.83995163,152
271,217,0.90874149,230
271,256,0.94145784,280
271,311,0.93846002,275
271,315,0.84103941,153
272,1,0.21501896,5
272,10,0.08318069,1
272,11,0.75002434,517
272,14,0.64561119,216
272,15,0.84687527,1160
272,17,0.57250300,117
272,21,0.51811744,74
272,41,1.00000000,4158
272,52,0.65869651,241
272,91,0.94591223,2649
272,101,0.73629459,461
272,113,0.41209347,30
272,127,0.40409021,28
272,128,0.26367655,8
272,130,0.13183827,2
272,137,0.21501896,5
272,153,0.34685724,17
272,159,0.13183827,2
272,186,0.30780513,12
272,189,0.47645238,52
272,190,0.37627300,22
272,306,0.55264054,99
272,307,0.89714138,1764
272,324,0.98190932,3576
272,325,0.64671215,218
272,684,0.54648512,94
273,53,0.92845257,231
273,54,0.97949961,312
273,84,0.93704903,243
273,87,1.00000000,352
273,112,0.94187046,250
273,135,0.99510138,342
273,154,0.97730717,308
273,168,0.99460368,341
273,171,0.98643636,325
273,184,0.94787555,259
273,200,0.94852991,260
273,206,0.94852991,260
273,216,0.97112836,297
273,218,0.94983114,262
273,236,0.88893960,183
273,239,0.94389575,253
273,256,0.99209318,336
273,288,0.97169941,298
273,290,0.94389575,253
273,311,0.94187046,250
273,312,0.97840691,310
273,315,0.95619234,272
273,364,0.88986350,184
273,371,0.95867180,276
274,11,0.57668653,36
274,15,0.60068755,42
274,19,0.63999657,54
274,41,0.66168494,62
274,52,0.66667617,64
274,141,0.46161073,17
274,159,0.48622957,20
274,163,0.53777854,28
274,186,0.56781167,34
274,190,0.28615537,5
274,216,0.82845847,178
274,306,0.50755539,23
274,307,1.00000000,523
274,324,0.11070001,1
274,684,0.44280003,15
275,1,0.66051992,128
275,16,0.63886435,109
275,17,0.64131333,111
275,21,0.73792785,227
275,41,0.66968618,137
275,48,0.73245404,218
275,52,0.63762311,108
275,53,0.61309209,90
275,56,0.67547065,143
275,63,1.00000000,1567
275,73,0.73307324,219
275,101,0.59727021,80
275,141,0.87541928,626
275,152,0.92943975,932
275,153,0.66156946,129
275,156,0.62591030,99
275,159,0.98195015,1372
275,168,0.68459587,153
275,184,0.56736057,64
275,189,0.24352644,5
275,190,0.54710444,55
275,304,0.71667812,194
275,307,0.82095937,419
275,325,0.73057932,215
275,684,0.83183835,454
276,41,0.50933998,26
276,48,0.73856770,118
276,53,0.82560652,208
276,146,0.73328375,114
276,159,1.00000000,645
276,171,0.42847699,15
276,189,0.81168848,190
276,319,0.30072175,6
276,684,0.81087724,189
277,0,0.84896381,227
277,53,0.83905497,213
277,71,1.00000000,598
277,87,0.89700354,309
277,112,0.87365444,266
277,132,0.91995023,358
277,135,0.93006907,382
277,154,0.91144757,339
277,157,0.85100783,230
277,171,0.92466945,369
277,184,0.87423898,267
277,200,0.90487266,325
277,206,0.85567581,237
277,236,0.86461343,251
277,239,0.89083041,297
277,258,0.89548295,306
277,288,0.89291531,301
277,290,0.88711356,290
277,334,0.86084540,245
277,390,0.86084540,245
278,0,0.44769170,30
278,41,1.00000000,2143
278,43,0.67183881,172
278,53,0.46718628,35
278,67,0.74618844,305
278,84,0.59505778,95
278,87,0.73131140,272
278,112,0.71287544,236
278,132,0.46718628,35
278,135,0.60296146,101
278,140,0.67032286,170
278,146,0.69459955,205
278,154,0.72545105,260
278,166,0.45973449,33
278,182,0.65149063,147
278,183,0.75242747,320
278,184,0.59505778,95
278,186,0.62305821,118
278,195,0.87245240,805
278,196,0.46718628,35
278,200,0.51512685,51
278,206,0.46718628,35
278,208,0.53805786,61
278,214,0.69139617,200
278,217,0.68542394,191
278,218,0.92313850,1188
278,219,0.59505778,95
278,235,0.73083297,271
278,237,0.72139248,252
278,288,0.73367754,277
278,302,0.68405879,189
278,307,0.64882082,144
278,319,0.69585918,207
278,325,0.63657485,131
278,326,0.70257766,218
278,339,0.71983735,249
278,340,0.71232419,235
278,345,0.70017444,214
278,371,0.70317161,219
279,0,0.92176998,218
279,20,0.86914523,160
279,53,0.92020075,216
279,84,0.91781959,213
279,132,0.92176998,218
279,135,1.00000000,345
279,171,0.96257249,277
279,182,0.95630643,267
279,183,0.96318665,278
279,184,0.91861700,214
279,189,0.42502911,11
279,236,0.91861700,214
279,237,0.95566701,266
279,239,0.96802215,286
279,243,0.95438096,264
279,256,0.99293522,331
279,299,0.92409715,221
279,311,0.96133751,275
279,315,0.96195611,276
279,319,0.93955682,242
279,323,0.92409715,221
279,326,0.94234945,246
279,339,0.92563119,223
279,340,0.92486588,222
279,345,0.96440840,280
279,364,0.91941071,215
279,365,0.92715159,225
280,17,0.10639720,1
280,20,0.10639720,1
280,41,0.33727114,8
280,53,0.89200265,333
280,132,0.90049528,352
280,159,0.80296843,186
280,175,0.92044767,401
280,184,0.92309752,408
280,186,0.10639720,1
280,236,1.00000000,674
280,307,0.74357647,126
280,324,0.62060316,56
280,325,0.27503277,5
280,683,0.10639720,1
281,16,0.54745109,180
281,21,0.78935173,1799
281,41,0.99515677,12705
281,55,0.53960205,167
281,56,0.79548800,1907
281,57,0.47618727,91
281,64,0.74647674,1197
281,65,1.00000000,13303
281,66,0.56360147,210
281,67,0.57976368,245
281,83,0.37737857,35
281,84,0.75620970,1313
281,93,0.70460921,804
281,105,0.56703845,217
281,121,0.55421124,192
281,132,0.52625390,147
281,146,0.51096485,127
281,154,0.56703845,217
281,165,0.56606785,215
281,171,0.56259852,208
281,182,0.53960205,167
281,184,0.53446399,159
281,354,0.55421124,192
282,0,0.84805755,150
282,53,0.86809044,169
282,57,0.77149971,95
282,84,0.92637791,239
282,87,0.75679241,87
282,112,0.92778064,241
282,132,0.84466558,147
282,135,0.91320028,221
282,140,0.86809044,169
282,154,0.90218996,207
282,166,0.85028163,152
282,175,0.91090055,218
282,184,0.90540962,211
282,196,0.84805755,150
282,208,0.87681011,178
282,217,0.93728669,255
282,256,1.00000000,370
283,0,0.63985380,39
283,53,0.62157852,35
283,57,0.79878882,99
283,65,0.85838610,140
283,66,0.92245338,203
283,83,0.65638581,43
283,84,0.93156288,214
283,87,0.77262787,85
283,112,0.80889584,105
283,135,0.76854639,83
283,140,0.88669876,165
283,143,0.97298974,272
283,154,0.98760510,296
283,165,0.97171433,270
283,171,0.97613783,277
283,175,0.96978346,267
283,182,0.95421958,244
283,184,0.91814907,198
283,193,0.95633061,247
283,196,0.91373522,193
283,200,0.88139392,160
283,206,0.88877609,167
283,208,0.88459625,163
283,217,1.00000000,318
283,219,0.94174599,227
283,236,0.93396645,217
283,239,0.97613783,277
283,288,0.97613783,277
283,290,0.97613783,277
284,0,0.59051872,35
284,16,0.65111513,51
284,17,0.94899438,316
284,41,0.65111513,51
284,48,0.87226987,198
284,53,0.59051872,35
284,54,0.11422191,1
284,55,0.84239111,165
284,56,0.70474064,71
284,57,0.82787215,151
284,64,1.00000000,431
284,65,0.80832742,134
284,67,0.77002326,106
284,72,0.86377380,188
284,83,0.57110957,31
284,84,0.82895272,152
284,87,0.74333275,90
284,93,0.65111513,51
284,112,0.78614866,117
284,131,0.84139542,164
284,132,0.82347756,147
284,135,0.71580435,76
284,154,0.75214701,95
284,155,0.81781420,142
284,159,0.44625252,14
284,166,0.59051872,35
284,171,0.87796680,205
284,175,0.59051872,35
284,182,0.82347756,147
284,184,0.82236035,146
284,186,0.37943698,9
284,190,0.37943698,9
284,196,0.82347756,147
284,200,0.82347756,147
284,201,0.77155617,107
284,216,0.81075080,136
284,218,0.78333171,115
284,235,0.59051872,35
284,236,0.74513373,91
284,256,0.83320554,156
284,288,0.83735135,160
284,307,0.78474620,116
284,315,0.11422191,1
285,0,0.68481488,157
285,41,0.69940897,175
285,53,0.68481488,157
285,54,0.74359940,243
285,57,0.73735944,232
285,83,0.71670093,199
285,84,0.73203085,223
285,87,0.72521950,212
285,94,0.72897723,218
285,112,0.74304387,242
285,132,0.68481488,157
285,135,0.72585309,213
285,140,0.70244886,179
285,155,0.74304387,242
285,166,0.68481488,157
285,171,0.72330075,209
285,174,0.68735921,160
285,175,0.68735921,160
285,182,0.68481488,157
285,183,0.77378392,304
285,184,0.68651641,159
285,196,0.69629919,171
285,197,0.75977802,274
285,199,0.68735921,160
285,200,0.67505350,146
285,201,0.65203725,123
285,206,0.74415265,244
285,208,0.68566832,158
285,217,0.72835815,217
285,219,0.72835815,217
285,235,0.72648371,214
285,236,0.77771772,313
285,237,0.74415265,244
285,238,0.72585309,213
285,243,0.72959350,219
285,256,0.78727992,336
285,288,0.80316777,378
285,290,0.85080691,538
285,299,0.72959350,219
285,312,1.00000000,1623
285,314,0.72711142,215
285,319,0.72648371,214
285,323,0.74023151,237
285,326,0.72585309,213
285,333,0.76026902,275
285,340,0.73081766,221
285,354,0.74415265,244
285,364,0.72897723,218
285,371,0.65094194,122
285,394,0.68735921,160
286,16,0.73569139,157
286,21,0.28277777,6
286,41,0.70047863,123
286,43,0.74718155,170
286,48,0.84619937,337
286,55,0.74547189,168
286,56,0.78113023,215
286,57,0.66328664,95
286,64,0.92491939,580
286,65,0.71390223,135
286,66,0.76848582,197
286,67,0.79151458,231
286,84,0.81780043,277
286,87,0.75782939,183
286,105,0.78180145,216
286,112,0.81084091,264
286,140,0.78180145,216
286,143,0.80002943,245
286,148,0.84490380,334
286,154,0.82642573,294
286,165,0.77139230,201
286,166,0.78113023,215
286,171,0.78641514,223
286,175,0.78113023,215
286,182,0.77977842,213
286,184,0.77703647,209
286,196,0.78113023,215
286,200,0.78180145,216
286,206,0.78113023,215
286,208,0.78180145,216
286,210,0.76401412,191
286,216,0.71390223,135
286,217,0.78180145,216
286,218,1.00000000,973
286,219,0.78180145,216
286,235,0.78113023,215
286,238,0.78180145,216
286,243,0.78180145,216
286,256,0.85536291,359
286,307,0.69203449,116
286,315,0.80002943,245
286,354,0.80002943,245
287,0,0.94881824,158
287,53,0.95346902,162
287,56,0.98117167,188
287,72,0.98117167,188
287,83,0.95461388,163
287,87,0.93027000,143
287,112,0.92896558,142
287,132,0.94881824,158
287,135,1.00000000,208
287,154,0.92896558,142
287,166,0.90675477,126
287,175,0.93539865,147
288,0,0.89519446,186
288,41,0.92300617,219
288,57,0.77004800,89
288,83,0.89881638,190
288,84,0.89149423,182
288,135,0.99135271,327
288,171,1.00000000,344
288,206,0.89427688,185
288,256,0.95159397,259
288,371,0.91907200,214
289,0,0.86881962,107
289,53,0.67004451,36
289,57,0.99744050,215
289,87,1.00000000,218
289,112,0.91960681,141
289,175,0.96153546,177
289,186,0.20385928,2
289,189,0.20385928,2
289,190,0.84107240,92
289,200,0.92853585,148
289,235,0.96869296,184
289,236,0.95731799,173
290,1,0.85736879,689
290,10,0.81354004,493
290,14,0.89722316,934
290,41,0.71384109,230
290,57,0.73575232,272
290,74,0.64338809,134
290,84,0.59165559,90
290,87,0.70921815,222
290,105,0.63224016,123
290,135,0.69817928,204
290,154,0.65894471,151
290,182,0.61166831,105
290,183,0.65093909,142
290,184,0.54752305,64
290,200,0.59165559,90
290,208,0.59165559,90
290,218,0.63117811,122
290,236,0.59308908,91
290,237,0.61412002,107
290,239,0.65093909,142
290,256,0.67742622,174
290,319,0.59165559,90
290,323,0.59165559,90
290,324,1.00000000,2046
290,340,0.59308908,91
290,365,0.59308908,91
291,1,0.99531641,945
291,10,0.99500900,943
291,14,1.00000000,976
291,130,0.41983839,17
291,159,0.83558483,314
291,186,0.67874761,106
291,234,0.67036524,100
291,324,0.80659022,257
291,354,0.68667252,112
292,1,0.99531641,945
292,10,0.99500900,943
292,14,1.00000000,976
292,130,0.41983839,17
292,159,0.83558483,314
292,186,0.67874761,106
292,234,0.67036524,100
292,324,0.80659022,257
292,354,0.68667252,112
293,16,0.53521302,31
293,41,0.91238427,367
293,53,0.50314731,25
293,70,0.10704260,1
293,159,1.00000000,648
293,163,0.64464993,64
293,186,0.59125646,45
293,307,0.87453005,287
294,0,0.96564088,189
294,53,0.99009433,216
294,84,1.00000000,228
294,112,0.99094047,217
294,154,0.88411241,121
294,196,0.98580426,211
294,200,0.99094047,217
294,235,0.99009433,216
295,1,0.54913661,178
295,10,0.77346934,1489
295,14,0.62339656,360
295,20,0.34075016,24
295,21,0.56452156,206
295,47,0.07337655,1
295,55,0.11629909,2
295,56,0.60021353,289
295,63,1.00000000,12662
295,104,0.60693145,308
295,141,0.60997070,317
295,153,0.55765541,193
295,159,0.87758372,3983
295,324,0.80080510,1928
295,325,0.68417623,640
295,684,0.87429135,3861
296,1,0.12628075,1
296,10,0.12628075,1
296,12,0.12628075,1
296,14,0.12628075,1
296,15,0.12628075,1
296,17,0.12628075,1
296,41,1.00000000,241
296,47,0.12628075,1
296,190,0.56314038,21
296,216,0.12628075,1
296,218,0.12628075,1
296,306,0.12628075,1
296,324,0.20015026,2
296,325,0.12628075,1
297,1,0.63902736,54
297,10,0.63610132,53
297,11,0.70844514,84
297,14,0.65022245,58
297,15,0.67286166,67
297,16,0.64190067,55
297,21,0.58420801,38
297,41,0.64190067,55
297,53,0.87983784,248
297,55,0.92474938,329
297,56,0.70464818,82
297,57,0.75664820,114
297,64,0.96732886,430
297,65,0.80113057,151
297,67,0.76475831,120
297,82,0.67049918,66
297,83,0.57144404,35
297,87,0.74365296,105
297,93,0.73436114,99
297,112,0.74365296,105
297,135,0.76607079,121
297,140,0.65553842,60
297,159,0.97977946,465
297,189,0.64190067,55
297,216,1.00000000,528
297,306,0.66810118,65
297,354,0.95582403,400
298,21,0.37883112,10
298,41,0.67343884,70
298,87,1.00000000,560
298,141,0.67997707,73
298,157,0.76777673,128
298,159,0.65455251,62
298,186,0.64148847,57
298,189,0.54753376,31
298,243,0.44760478,16
298,309,0.50853361,24
298,683,0.42783090,14
299,0,0.71259725,95
299,1,0.48952106,22
299,16,0.61985173,52
299,20,0.37436530,10
299,41,0.65644694,66
299,53,0.70931034,93
299,55,1.00000000,604
299,56,0.66983707,72
299,57,0.77481149,142
299,83,0.91048782,340
299,87,0.70252134,89
299,94,0.82162412,192
299,101,0.94777849,432
299,132,0.78939351,156
299,135,0.75001557,121
299,171,0.79038477,157
299,174,0.77697990,144
299,184,0.72806757,105
299,189,0.56790889,37
299,199,0.78227269,149
299,206,0.74873060,120
299,209,0.79809609,165
299,216,0.76925495,137
299,218,0.70931034,93
299,236,0.89152589,301
299,288,0.96516228,483
299,290,0.79234860,159
300,0,0.81315589,95
300,53,0.81315589,95
300,94,0.81500206,96
300,132,0.89735215,153
300,174,0.86440754,127
300,183,0.91704561,171
300,199,0.76190424,71
300,237,1.00000000,273
300,326,0.85438822,120
300,340,0.86579396,128
301,84,0.87686404,127
301,87,0.97058738,214
301,112,0.86966305,122
301,135,1.00000000,252
301,154,0.93947788,180
301,171,0.92275187,164
301,183,0.96020820,202
301,184,0.81718241,91
301,200,0.81913617,92
301,206,0.81718241,91
301,237,0.91491753,157
301,239,0.92165325,163
301,256,0.91028340,153
301,288,0.94047359,181
301,290,0.96719346,210
301,299,0.90910606,152
301,311,0.97960482,225
301,315,0.92600819,167
301,323,0.82487383,95
301,326,0.86818776,121
301,335,0.87966597,129
301,340,0.91261532,155
301,364,0.82106904,93
301,365,0.81913617,92
301,371,0.94047359,181
302,0,0.79270483,242
302,41,0.90605473,532
302,52,0.78095576,223
302,53,0.84032496,337
302,56,0.88448450,458
302,72,0.80356895,261
302,83,0.82831070,310
302,84,0.80078832,256
302,87,0.65717092,94
302,112,0.84286421,343
302,120,1.00000000,1021
302,132,0.82166366,296
302,135,0.84659122,352
302,140,0.85220399,366
302,154,0.82923577,312
302,163,0.50888982,33
302,166,0.71918530,145
302,171,0.83422029,323
302,184,0.77769806,218
302,196,0.79270483,242
302,200,0.80683649,267
302,206,0.80521197,264
302,214,0.81469561,282
302,217,0.78909689,236
302,219,0.82311403,299
302,235,0.80950404,272
302,236,0.79151218,240
302,238,0.77436511,213
302,239,0.81822169,289
302,243,0.80246312,259
302,288,0.82831070,310
302,290,0.79680317,249
302,328,0.83599099,327
302,354,0.85646581,377
302,683,0.53590635,40
303,0,0.64313851,37
303,53,0.63357923,35
303,83,0.67691778,45
303,84,0.99750977,281
303,87,0.76097442,73
303,112,0.97119332,242
303,132,0.91615825,177
303,135,0.78754486,85
303,154,0.99938072,284
303,171,0.99875927,283
303,174,0.93137655,193
303,175,0.89620077,158
303,183,1.00000000,285
303,184,0.88824042,151
303,196,0.89950560,161
303,200,0.95679878,223
303,206,0.95361304,219
303,208,0.93046284,192
303,219,0.92954437,191
303,236,0.95758632,224
303,237,0.97902091,253
303,239,0.98982144,269
303,288,0.99813562,282
303,290,0.95837038,225
303,315,0.97479433,247
303,326,0.97119332,242
303,340,0.94454420,208
304,11,0.94357869,1490
304,16,0.60697281,109
304,41,0.69108519,210
304,141,0.23136982,5
304,159,1.00000000,2307
304,186,0.56091539,76
304,190,0.43919646,29
304,216,0.68023828,193
304,218,0.60697281,109
304,307,0.72990566,284
305,0,0.81280276,233
305,41,1.00000000,821
305,53,0.80428658,220
305,84,0.81657493,239
305,87,0.86977894,342
305,132,0.80428658,220
305,135,0.88621351,382
305,154,0.85130420,302
305,166,0.73838182,141
305,171,0.84579460,291
305,174,0.74454791,147
305,183,0.84882507,297
305,197,0.74454791,147
305,200,0.81842579,242
305,206,0.74454791,147
305,208,0.74949829,152
305,237,0.74654784,149
305,238,0.73732886,140
305,239,0.74454791,147
305,288,0.73838182,141
305,326,0.74454791,147
305,340,0.74454791,147
305,371,0.74454791,147
306,0,0.92354942,181
306,15,0.81727456,99
306,16,0.92354942,181
306,41,0.87950525,141
306,53,0.70122294,51
306,94,0.92354942,181
306,132,0.92930568,187
306,174,0.92452186,182
306,183,1.00000000,279
306,199,0.92452186,182
306,237,0.95146271,212
306,326,0.92452186,182
306,340,0.92835917,186
307,0,0.67931242,147
307,41,0.75538562,258
307,53,0.69409342,164
307,57,0.73504161,222
307,83,0.69326705,163
307,84,0.73745835,226
307,87,0.71540103,192
307,104,0.73443065,221
307,112,0.75273567,253
307,132,0.67931242,147
307,135,0.72360080,204
307,140,0.70890937,183
307,154,0.74100477,232
307,161,0.77671498,302
307,166,0.68733733,156
307,171,1.00000000,1565
307,175,0.70131308,173
307,183,0.85117638,523
307,184,0.78914004,331
307,196,0.68905810,158
307,200,0.73133397,216
307,206,0.71255405,188
307,208,0.73133397,216
307,235,0.80387140,369
307,236,0.74042009,231
307,239,0.81137581,390
307,243,0.74158694,233
307,256,0.93902834,999
307,288,0.89170278,705
307,290,0.78242567,315
307,307,0.74446101,238
307,311,0.75746901,262
307,315,0.92379652,893
307,328,0.78112895,312
307,339,0.74216664,234
307,345,0.75849885,264
307,364,0.79237681,339
307,371,0.69491480,165
308,12,0.44964599,17
308,16,0.64939622,64
308,43,0.96043637,479
308,47,0.30271909,6
308,48,1.00000000,618
308,52,0.74606596,120
308,55,0.96076013,480
308,101,0.76194144,133
308,121,0.81950403,193
308,216,0.89589413,316
308,218,0.86203684,254
309,0,0.87826225,276
309,15,0.42289667,14
309,41,0.77170066,139
309,53,0.80654738,174
309,57,0.84922563,229
309,83,0.79545423,162
309,84,0.85258410,234
309,87,0.89932616,316
309,112,0.84648586,225
309,132,0.87826225,276
309,135,0.86099240,247
309,140,0.79830227,165
309,154,0.84299214,220
309,171,0.84157247,218
309,175,0.79735868,164
309,184,0.85716782,241
309,196,0.80384709,171
309,200,1.00000000,603
309,206,0.78556721,152
309,236,0.99817960,596
309,256,0.87426518,269
309,290,0.99739288,593
309,306,0.40054964,12
309,307,0.91568099,351
309,325,0.57606570,39
310,0,0.87906683,203
310,53,0.84989919,170
310,57,0.93947606,293
310,83,0.89154796,219
310,84,0.93664072,288
310,87,0.87496497,198
310,112,0.89452636,223
310,135,0.96398999,340
310,154,0.81683639,139
310,159,0.74195606,88
310,171,1.00000000,423
310,184,0.97432439,362
310,200,0.97017446,353
310,206,0.92601085,270
310,223,0.96687314,346
310,236,0.91595168,254
310,239,0.93317283,282
310,256,0.92903281,275
310,290,0.94876790,310
310,311,0.83577993,156
310,312,0.99724827,416
310,315,0.93200051,280
310,364,0.89452636,223
310,371,0.88927841,216
311,84,0.86490957,246
311,87,0.91368499,336
311,112,0.86991361,254
311,135,0.53909585,30
311,154,0.88682293,283
311,166,0.85439597,230
311,171,0.88459611,279
311,175,0.85439597,230
311,184,0.54891082,32
311,196,1.00000000,583
311,200,0.85642165,233
311,243,0.92877457,370
311,256,0.54408003,31
312,0,0.55094714,35
312,1,0.27547357,5
312,16,0.61887659,55
312,41,0.61887659,55
312,48,1.00000000,667
312,54,0.84003532,235
312,56,0.66582741,75
312,57,0.70174446,95
312,63,0.86354893,274
312,64,0.82642070,215
312,65,0.75529478,135
312,66,0.66582741,75
312,67,0.84003532,235
312,73,0.80831218,191
312,74,0.96208339,521
312,84,0.82993904,220
312,87,0.66582741,75
312,101,0.68483240,85
312,104,0.78594116,165
312,105,0.66582741,75
312,131,0.93155823,427
312,132,0.61887659,55
312,135,0.82499051,213
312,140,0.92344512,405
312,147,0.88393885,313
312,155,0.77834728,157
312,165,0.81535516,200
312,166,0.92938768,421
312,168,0.88147098,308
312,175,0.92607330,412
312,182,0.92420062,407
312,183,0.79924150,180
312,196,0.92382333,406
312,200,0.73984796,122
312,206,0.70955044,100
312,208,0.92230486,402
312,216,0.75642112,136
312,217,0.93011461,423
312,218,0.71697916,105
312,219,0.93083812,425
312,235,0.93227499,429
312,238,0.92644511,413
312,243,0.83405745,226
312,256,0.83473325,227
312,307,0.71697916,105
312,315,0.78594116,165
312,354,0.75529478,135
312,684,0.68121471,83
313,0,0.59727822,30
313,20,0.53762936,21
313,41,0.91078171,187
313,53,0.59727822,30
313,54,0.96784485,260
313,57,0.80946986,104
313,83,0.89017985,166
313,84,0.98736576,291
313,87,0.93891002,220
313,94,0.94356918,226
313,112,0.80946986,104
313,121,0.91624597,193
313,132,0.59727822,30
313,135,0.75552418,76
313,140,0.89429677,170
313,154,0.79568591,96
313,171,0.92919970,208
313,174,0.95397844,240
313,175,0.87150684,149
313,182,0.86917215,147
313,183,0.98006687,279
313,184,0.88381580,160
313,196,0.86799295,146
313,197,0.99777008,309
313,199,0.95755005,245
313,200,0.86917215,147
313,206,0.60280031,31
313,208,0.59727822,30
313,210,0.94125520,223
313,216,1.00000000,313
313,217,0.94509490,228
313,219,0.90798382,184
313,235,0.95325523,239
313,236,0.95106738,236
313,237,0.95825565,246
313,238,0.94660736,230
313,239,0.97819327,276
313,256,0.97819327,276
313,288,0.98736576,291
313,290,0.98676909,290
313,307,0.79022164,93
313,311,0.98006687,279
313,315,0.98068695,280
313,319,0.94125520,223
313,326,0.93331175,213
313,328,0.98496667,287
313,333,0.98006687,279
313,334,0.98855301,293
313,340,0.93492973,215
313,364,0.99090347,297
313,371,0.86917215,147
313,416,0.87721002,154
314,11,0.92790235,1008
314,41,0.64557195,122
314,107,0.34409724,12
314,108,0.27896461,7
314,113,0.55367001,61
314,116,0.38775383,17
314,120,0.98627056,1558
314,130,0.42634742,23
314,133,0.44702729,27
314,134,0.09298820,1
314,136,0.45173492,28
314,137,0.79367992,370
314,141,0.35403909,13
314,186,0.46494101,31
314,189,0.68168878,160
314,190,0.85704863,594
314,209,0.90137993,827
314,307,1.00000000,1726
314,324,0.74285343,253
314,354,0.73012003,230
314,684,0.58446825,77
315,0,0.59018978,43
315,41,0.62780190,55
315,52,0.98325444,546
315,53,0.78758564,155
315,57,0.70522719,91
315,83,0.80461658,173
315,84,0.86605068,257
315,87,0.66914863,72
315,112,0.73590652,111
315,135,0.81833637,189
315,154,0.87992311,281
315,155,0.84331332,222
315,171,0.87881306,279
315,183,0.87713302,276
315,184,0.89112520,302
315,186,0.65577227,66
315,200,0.84539748,225
315,206,0.83615785,212
315,216,0.76387689,133
315,218,0.72731929,105
315,236,0.84470585,224
315,237,0.85670885,242
315,239,0.84331332,222
315,256,1.00000000,608
315,288,0.99948697,606
315,290,0.88695205,294
315,315,0.95792444,464
315,326,0.84331332,222
315,340,0.84331332,222
316,0,0.78387249,220
316,41,0.78387249,220
316,53,0.79279176,234
316,54,0.80802945,260
316,56,0.78188780,217
316,63,0.82776699,298
316,64,0.75805298,184
316,65,0.80177674,249
316,66,0.78321394,219
316,67,0.79884309,244
316,84,0.80177674,249
316,87,0.84727858,341
316,105,0.79943458,245
316,112,0.81348916,270
316,132,0.92221833,572
316,135,0.63076824,76
